id,name,slug,status,exempt,types,jurisdiction,address,location,email,other_emails,phone,fax,website,twitter,twitter_handles,parent,appeal_agency,can_email_appeals,url,foia_logs,foia_guide,public_notes,absolute_url,average_response_time,fee_rate,success_rate
6875,Auglaize County Sheriff,auglaize-county-sheriff,approved,False,[u'Police'],25135,"1051 Dearbaugh Ave. / P.O. Box 26
Wapakoneta, Ohio 45895",,sheriff@auglaizecounty.org,,(419) 739-6565,(419) 739-6566,http://www2.auglaizecounty.org/sheriff,,,,,False,http://www2.auglaizecounty.org/sheriff,,,,/agency/auglaize-county-25135/auglaize-county-sheriff-6875/,0,0,0
6878,Butler County Sheriff,butler-county-sheriff,approved,False,[u'Police'],25138,"Operational Headquarters and Correctional Center
705 Hanover Street, Hamilton, Ohio 45011",,,,(513) 785-1000,(513) 785-1024,http://www.butlersheriff.org,,,,,False,http://www.butlersheriff.org/general-info/contact-us/,,,,/agency/butler-county-25138/butler-county-sheriff-6878/,0,0,0
6879,Carroll County Sheriff,carroll-county-sheriff,approved,False,[u'Police'],25139,"43 2nd St SE, Carrollton, OH 44615",,dwilliams@carrollcountyohio.us,,330-627-2141,330-627-2143,http://www.carrollcountyohio.us/sheriff.html,,,,,False,http://www.carrollcountyohio.us/sheriff.html,,,Use request records form http://www.carrollcountyohio.us/images/request_for_records_form_06-2016_update.pdf,/agency/carroll-county-25139/carroll-county-sheriff-6879/,0,0,0
6880,Champaign County Sheriff,champaign-county-sheriff,approved,False,[u'Police'],25140,"308 Miami Street
Urbana, Ohio 43078",,,,937-484-6091,937-484-6093,http://www.champaignohiosheriff.com,,,,,False,http://www.champaignohiosheriff.com/#!visit/cj1y,,,Email thru online form http://www.champaignohiosheriff.com/#!records/c1lh,/agency/champaign-county-25140/champaign-county-sheriff-6880/,0,0,0
6881,Clark County Sheriff,clark-county-sheriff,approved,False,[u'Police'],25141,"120 N. Fountain Ave.
Springfield, OH 45502",,sheriff@clarkcountyohio.gov,,937-521-2050,937-328-2515,http://www.clarkcountyohio.gov,,,,,False,http://www.clarkcountyohio.gov/Directory.aspx?did=11,,,,/agency/clark-county-25141/clark-county-sheriff-6881/,0,0,0
6781,Police Department,police-department,approved,False,[],3182,"650 Canyon Del Rey Blvd, Del Rey Oaks, CA 93940",,pd@delreyoaks.org,,831-394-9333,,,,,,,False,http://www.delreyoaks.org/police-department.htm,,,,/agency/del-rey-oaks-3182/police-department-6781/,13,0.0,100.0
6861,Westport Board of Selectmen,westport-board-of-selectmen,approved,False,[],702,"Westport Town Hall 816 Main Road Westport, MA
02790",,bouchardd@westport-ma.gov,,508-636-1004,508-636-1147,,,,,,False,http://www.westport-ma.com/board-selectmen,,,,/agency/westport-702/westport-board-of-selectmen-6861/,0,100.0,0.0
6785,Souderton Police Department,souderton-police-department,approved,False,[],126,"Souderton Police Department
31 West Summit Street
Souderton, PA 18964",,,,215-723-6500,2157210100,,,,,,False,http://soudertonborough.org/police/,,,,/agency/pennsylvania-126/souderton-police-department-6785/,81,0.0,100.0
6629,East Baton Rouge Parish Sheriff's Office,east-baton-rouge-parish-sheriffs-office,approved,False,[u'Police'],430,"East Baton Rouge Parish Sheriff’s Office  
8900 Jimmy Wedell Drive             
Baton Rouge, LA 70807",,sgautreaux@ebrso.org,,225.389.5000,225.389.5032,http://www.ebrso.org/Home.aspx,,,,,False,http://www.ebrso.org/Home.aspx,,,,/agency/east-baton-rouge-parish-430/east-baton-rouge-parish-sheriffs-office-6629/,6,0.0,0.0
6860,Rehoboth Board of Selectmen,rehoboth-board-of-selectmen,approved,False,[],632,"148 Peck Street, Rehoboth, MA 02769",,cchencus@town.rehoboth.ma.us,,508-252-3758,508-252-5342,,,,,,False,http://www.town.rehoboth.ma.us/,,,,/agency/rehoboth-632/rehoboth-board-of-selectmen-6860/,199,0.0,100.0
6871,Lafourche Parish Government,lafourche-parish-governmen,approved,False,[],16097,"Lafourche Parish Government
Thibodaux Government Complex
402 Green Street
Thibodaux, LA 70301",,pio@lafourchegov.org,,(985) 493-6603,,http://www.lafourchegov.org/i-want-to-/submit-a-/public-information-request,,,,,False,,,,,/agency/lafourche-county-16097/lafourche-parish-governmen-6871/,0,0.0,0.0
6882,Clermont County Sheriff,clermont-county-sheriff,approved,False,[u'Police'],25142,"Sheriff A.J. Rodenberg, Jr.
Clermont  County Sheriff's Office
4470 State Route 222
Batavia, Ohio 45103-9777",,,,(513) 732-2231,,http://www.clermontsheriff.org,,,,,False,http://www.clermontsheriff.org/ContactUs.aspx#phone,,,Email via online form http://www.clermontsheriff.org/ContactUs.aspx,/agency/clermont-county-25142/clermont-county-sheriff-6882/,0,0,0
6883,Clinton County Sheriff,clinton-county-sheriff,approved,False,[u'Police'],25143,"1645 Davids Drive
Wilmington, Ohio 45177",,ccso@clintonsheriff.com,,(937) 382-1611,(937) 382-7530,http://clintonsheriff.com,,,,,False,http://clintonsheriff.com/contact-us/,,,,/agency/clinton-county-25143/clinton-county-sheriff-6883/,0,0,0
6884,Columbiana County Sheriff,columbiana-county-sheriff,approved,False,[u'Police'],25144,"105 S Market St, Lisbon, OH 44432",,rstone@ccclerk.org,,(330) 424-1104,(330) 424-3795,http://www.colcountysheriff.com/,,,,,False,http://www.colcountysheriff.com/,,,,/agency/columbiana-county-25144/columbiana-county-sheriff-6884/,0,0,0
6885,Coshocton County Sheriff,coshocton-county-sheriff,approved,False,[u'Police'],25145,"328 Chestnut St, Coshocton, OH 43812",,sheriffrogers@coshoctoncounty.net,,(740) 622-2411,,http://www.coshoctoncounty.net,,,,,False,http://www.coshoctoncounty.net/sheriff/,,,,/agency/coshocton-county-25145/coshocton-county-sheriff-6885/,0,0,0
6886,Crawford County Sheriff,crawford-county-sheriff,approved,False,[u'Police'],25146,"3613 Stetzer RoadBucyrus, Ohio 44820",,,,(419) 562-7906,(419) 562-7912,http://www.crawfordcountysheriffohio.com/,,,,,False,http://www.crawfordcountysheriffohio.com/,,,,/agency/crawford-county-25146/crawford-county-sheriff-6886/,0,0,0
6887,Darke County Sheriff,darke-county-sheriff,approved,False,[u'Police'],25148,"5185 County Home Rd.
Greenville, Oh. 45331",,mwhittaker@darkecountysheriff.org,,937-548-3399,,http://www.darkecountysheriff.org/,,,,,False,http://www.darkecountysheriff.org/admin.html,,,,/agency/darke-county-25148/darke-county-sheriff-6887/,0,0,0
6892,Fayette County Sheriff,fayette-county-sheriff,approved,False,[u'Police'],25153,"113 East Market Street
Washington C.H., Ohio 43160",,vernon.stanforth@fayette-co-oh.com,,740.335.6170,740.333.3589,http://www.faycoso.com,,,,,False,http://www.faycoso.com/contact-us.html,,,,/agency/fayette-county-25153/fayette-county-sheriff-6892/,0,0,0
6897,Greene County Sheriff,greene-county-sheriff,approved,False,[u'Police'],25158,"120 E. Main St.
Xenia, Ohio  45385",,dschrand@co.greene.oh.us,,(937) 562-4800,(937) 562-4880,http://www.co.greene.oh.us,,,,,False,http://www.co.greene.oh.us/Directory.aspx?did=18,,,,/agency/greene-county-25158/greene-county-sheriff-6897/,0,0,0
6898,Guernsey County Sheriff,guernsey-county-sheriff,approved,False,[u'Police'],25159,"601 Southgate Parkway

Cambridge, Ohio 43725",,contactus@guernseysheriff.com,,740-439-4455,740-432-3916,http://www.guernseysheriff.com,,,,,False,http://www.guernseysheriff.com/geninfo/contactinfo.html,,,,/agency/guernsey-county-25159/guernsey-county-sheriff-6898/,0,0,0
6899,Hamilton County Sheriff,hamilton-county-sheriff,approved,False,[u'Police'],25160,"1000 Sycamore St., Room 110
Cincinnati, OH 45202",,,,513-946-6400,513-946-6402,http://www.hcso.org,,,,,False,http://www.hcso.org/administration/,,,,/agency/hamilton-county-25160/hamilton-county-sheriff-6899/,7,0.0,100.0
6900,Hancock County Sheriff,hancock-county-sheriff,approved,False,[u'Police'],25161,"200 West Crawford Street
Findlay OH 45840",,mrsmith@co.hancock.oh.us,,419-424-7097,419-424-7078,http://www.hancocksheriff.org/,,,,,False,http://www.hancocksheriff.org/,,,,/agency/hancock-county-25161/hancock-county-sheriff-6900/,0,0,0
6901,Hardin County Sheriff,hardin-county-sheriff,approved,False,[u'Police'],25162,"Hardin County Sheriff 
1025 S. Main Street 
Kenton, Ohio 43326",,hctaskforce@hardinsheriff.com,,(419) 673 1268,,http://co.hardin.oh.us,,,,,False,http://co.hardin.oh.us/sheriff/contactus.php,,,,/agency/hardin-county-25162/hardin-county-sheriff-6901/,0,0,0
6902,Harrison County Sheriff,harrison-county-sheriff,approved,False,[u'Police'],25163,"Harrison County Sheriff's Office
114 Court St. Cadiz, Ohio 43907",,harrisoncountysheriff@frontier.com,,(740) 942-2197,(740) 942-3295,http://www.harrisoncountysheriffsoffice.com,,,,,False,http://www.harrisoncountysheriffsoffice.com/Contact%20Us.html,,,,/agency/harrison-county-25163/harrison-county-sheriff-6902/,0,0,0
6903,Henry County Sheriff,henry-county-sheriff,approved,False,[u'Police'],25164,"123 E Washington St, Napoleon, OH 43545",,mbodenbender@henrycountysheriff.com,,419-592-8010,,http://www.henrycountysheriff.com,,,,,False,http://www.henrycountysheriff.com/Sheriff.html,,,,/agency/henry-county-25164/henry-county-sheriff-6903/,0,0,0
6904,Highland County Sheriff,highland-county-sheriff,approved,False,[u'Police'],25165,"130 Homestead Dr, Hillsboro, OH 45133",,,,(937) 840-6240,937-393-5856,http://www.highlandcoso.com/,,,,,False,http://www.highlandcoso.com/,,,,/agency/highland-county-25165/highland-county-sheriff-6904/,0,0,0
6906,Holmes County Sheriff,holmes-county-sheriff,approved,False,[u'Police'],25167,"8105 Twp. Rd. 574, P.O. Box 5000, Holmesville, Ohio  44633",,,,(330)674-1936,(330)674-8504,http://www.holmescountysheriff.org/,,,,,False,http://www.holmescountysheriff.org/,,,,/agency/holmes-county-25167/holmes-county-sheriff-6906/,0,0,0
6907,Huron County Sheriff,huron-county-sheriff,approved,False,[u'Police'],25168,"Huron County Sheriff's Office 
255 Shady Lane Drive
Norwalk, Ohio 44857",,,,(419) 668-6912,,http://www.huroncountysheriff.org,,,,,False,http://www.huroncountysheriff.org/contact.html,,,,/agency/huron-county-25168/huron-county-sheriff-6907/,0,0,0
6908,Jackson County Sheriff,jackson-county-sheriff,approved,False,[u'Police'],25169,"350 Portsmouth Street - Jackson, Ohio 45640",,,,(740) 286-6464,(740)286-5635,http://www.jacksonso.org,,,,,False,http://www.jacksonso.org/contact.html,,,,/agency/jackson-county-25169/jackson-county-sheriff-6908/,0,0,0
6909,Jefferson County Sheriff,jefferson-county-sheriff,approved,False,[u'Police'],198,"16001 Ohio 7, Steubenville, OH 43952",,,,740-283-8600,,http://www.jeffersoncountysheriff.com,,,,,False,http://www.jeffersoncountysheriff.com/contact.html,,,,/agency/jefferson-co-198/jefferson-county-sheriff-6909/,0,0,0
6910,Knox County Sheriff,knox-county-sheriff,approved,False,[u'Police'],25171,"11540 Upper Gilchrist Road
Mount Vernon, OH 43050",,dshaffer@rrohio.com,,740-397-3333,740-397-5277,http://www.knoxcountysheriff.com/,,,,,False,http://www.knoxcountysheriff.com/,,,,/agency/knox-county-25171/knox-county-sheriff-6910/,0,0,0
6911,Lake County Sheriff,lake-county-sheriff,approved,False,[u'Police'],25172,"104 East Erie Street, Painesville, Ohio 44077",,sheriffwebmaster@lakecountyohio.org,,(440) 350-5500,,http://www.lakecountyohio.gov/sheriffoffice/home.aspx,,,,,False,http://www.lakecountyohio.gov/sheriffoffice/home.aspx,,,,/agency/lake-county-25172/lake-county-sheriff-6911/,0,0,0
6912,Lawrence County Sheriff,lawrence-county-sheriff,approved,False,[u'Police'],25173,"115 South 5th Street, Ironton, Ohio  45638",,helpthesheriff@lawcoso.com,,740-532-3106,,http://www.lawcoso.com/,,,,,False,http://www.lawcoso.com/officers.html,,,,/agency/lawrence-county-25173/lawrence-county-sheriff-6912/,0,0,0
6913,Licking County Sheriff,licking-county-sheriff,approved,False,[u'Police'],25174,"Licking County Sheriff's Office
155 E Main St.
Newark, Ohio 43055",,,,(740) 670-5541,(740) 670-5583,https://www.lcounty.com/sheriff/,,,,,False,https://www.lcounty.com/sheriff/,,,,/agency/licking-county-25174/licking-county-sheriff-6913/,0,0,0
6914,Logan County Sheriff,logan-county-sheriff,approved,False,[u'Police'],25175,"284 County Road 32 S.
Bellefontaine, OH 43311",,sheriff@co.logan.oh.us,,937-592-5731,937-592-4327,http://www.co.logan.oh.us,,,,,False,http://www.co.logan.oh.us/Directory.aspx?did=30,,,,/agency/logan-county-25175/logan-county-sheriff-6914/,0,0,0
6869,Department of Public Health,department-of-health,approved,False,[],159,"201 Monroe St, Montgomery, AL 36104",,,,334-206-5300,,,,,,,False,http://www.adph.org/,,,,/agency/alabama-159/department-of-health-6869/,9,0.0,0.0
6905,Hocking County Sheriff,hocking-county-sheriff,approved,False,[u'Police'],25166,"Hocking County Sheriff's Office is located at
25 East Second Street
Logan, OH 43138",,,,740-385-2131,740-380-2121,http://www.hockingsheriff.org,,,,,False,http://www.hockingsheriff.org/site/contact.shtml,,,,/agency/hocking-county-25166/hocking-county-sheriff-6905/,15,0.0,100.0
6915,Lorain County Sheriff,lorain-county-sheriff,approved,False,[u'Police'],25176,"9896 Murray Ridge Road, Elyria, Ohio 44035",,,,440-329-3709,440-329-3792,http://www.loraincountysheriff.com,,,,,False,http://www.loraincountysheriff.com/Page.aspx?id=136,,,,/agency/lorain-county-25176/lorain-county-sheriff-6915/,0,0,0
6916,Lucas County Sheriff,lucas-county-sheriff,approved,False,[u'Police'],25177,"1622 Spielbusch Ave.
Toledo, OH 43604",,,,(419) 213-4147,(419) 213-2002,http://www.co.lucas.oh.us,,,,,False,http://www.co.lucas.oh.us/index.aspx?NID=971,,,,/agency/lucas-county-25177/lucas-county-sheriff-6916/,0,0,0
6917,Madison County Sheriff,madison-county-sheriff,approved,False,[u'Police'],25178,"23  W. High St. ~ P.O. Box 558 ~ London, Ohio 43140",,sabin@madisonsheriff.org,,(740) 852-1332,(740) 852-7125,http://www.madisonsheriff.org/,,,,,False,http://www.madisonsheriff.org/administrative.htm,,,,/agency/madison-county-25178/madison-county-sheriff-6917/,0,0,0
6918,Madison County Sheriff,madison-county-sheriff,approved,False,[u'Police'],25178,"23  W. High St. ~ P.O. Box 558 ~ London, Ohio 43140",,sabin@madisonsheriff.org,,(740) 852-1332,(740) 852-7125,http://www.madisonsheriff.org/,,,,,False,http://www.madisonsheriff.org/administrative.htm,,,,/agency/madison-county-25178/madison-county-sheriff-6918/,0,0,0
6919,Mahoning County Sheriff,mahoning-county-sheriff,approved,False,[u'Police'],25179,"110 Fifth Ave 
Youngstown, Oh 44503",,,,330-480-5000,,http://www.mahoningsheriff.com,,,,,False,http://www.mahoningsheriff.com/index.php/contact-us,,,,/agency/mahoning-county-25179/mahoning-county-sheriff-6919/,0,0,0
6935,Putnam County Sheriff,putnam-county-sheriff,approved,False,[u'Police'],25196,"1035 Heritage Trl, Ottawa, OH 45875-8524",,meyert@sheriffoff.com,,1 (866) PUTCOSO (788-2676),(419) 523-6851,http://www.sheriffoff.com,,,,,False,http://www.sheriffoff.com/contact-us/,,,,/agency/putnam-county-25196/putnam-county-sheriff-6935/,0,0,0
6936,Richland County Sheriff,richland-county-sheriff,approved,False,[u'Police'],25197,"597 Park Avenue E.
Mansfield, Ohio 44905",,ssheldon@richlandcountyoh.us,,419.524.2412,,http://www.richlandcountyoh.us,,,,,False,http://www.richlandcountyoh.us/Sheriff/Contact.html,,,,/agency/richland-county-25197/richland-county-sheriff-6936/,0,0,0
6926,Morgan County Sheriff,morgan-county-sheriff,approved,False,[u'Police'],25185,"37 E Main St #1, McConnelsville, OH 43756",,,,740-962-4044,,http://www.morgancounty-oh.gov/,,,,,False,http://www.morgancounty-oh.gov/,,,,/agency/morgan-county-25185/morgan-county-sheriff-6926/,0,0,0
6937,Ross County Sheriff,ross-county-sheriff,approved,False,[u'Police'],25198,"28 N Paint St, Chillicothe, OH 45601",,g.lavender@rosssheriff.com,,740-773-1186,,http://www.rosssheriff.com/,,,,,False,http://www.rosssheriff.com/,,,,/agency/ross-county-25198/ross-county-sheriff-6937/,0,0,0
6927,Morrow County Sheriff,morrow-county-sheriff,approved,False,[u'Police'],25186,"101 Home Road, Mt. Gilead, Ohio 43338",,info@morrowcountysheriff.com,,419-947-4845,419-946-2406,http://morrowcountysheriff.com/,,,,,False,http://morrowcountysheriff.com/,,,,/agency/morrow-county-25186/morrow-county-sheriff-6927/,0,0,0
6928,Muskingum County Sheriff,muskingum-county-sheriff,approved,False,[u'Police'],25187,"1830 E Pike, Zanesville, OH 43701",,info@ohiomuskingumsheriff.org,,(740) 452-3637,,http://www.ohiomuskingumsheriff.org,,,,,False,http://www.ohiomuskingumsheriff.org/contact-information/,,,,/agency/muskingum-county-25187/muskingum-county-sheriff-6928/,0,0,0
6938,Sandusky County Sheriff,sandusky-county-sheriff,approved,False,[u'Police'],25199,"Sandusky County, Ohio 
622 Croghan St.
Fremont, Ohio 43420",,overmyer_kyle@co.sandusky.oh.us,,419-332-2613,,http://www.sandusky-county.com,,,,,False,http://www.sandusky-county.com/index.php?page=sheriff,,,,/agency/sandusky-county-25199/sandusky-county-sheriff-6938/,0,0,0
6929,Noble County Sheriff,noble-county-sheriff,approved,False,[u'Police'],25188,"420 Olive St, Caldwell, OH 43724",,,,(740) 732-5631,(740) 732-1421,http://noblecountysheriffsoffice.org/,,,,,False,http://noblecountysheriffsoffice.org/,,,,/agency/noble-county-25188/noble-county-sheriff-6929/,0,0,0
6930,Paulding County Sheriff,paulding-county-sheriff,approved,False,[u'Police'],25190,"500 East Perry Street, Paulding, Ohio 45879",,,,(419) 399-3791,(419) 399-3216,http://www.pauldingohsheriff.com,,,,,False,http://www.pauldingohsheriff.com/contact/,,,,/agency/paulding-county-25190/paulding-county-sheriff-6930/,0,0,0
6931,Perry County Sheriff,perry-county-sheriff,approved,False,[u'Police'],25191,"Perry County Sheriff’s Office
110 West Brown St.
New Lexington, Ohio 43764",,,,740-342-4123,,http://perrycountysheriff.org,,,,,False,http://perrycountysheriff.org/contact-us/,,,,/agency/perry-county-25191/perry-county-sheriff-6931/,0,0,0
6932,Pickaway County Sheriff,pickaway-county-sheriff,approved,False,[u'Police'],25192,"P.O. Box 100

600 Island Road.

Circleville, Ohio 43113",,,,1-740-474-2176,1-740-474-1798,http://www.pickawaysheriff.com,,,,,False,http://www.pickawaysheriff.com/index.php/general-information/contact-us,,,,/agency/pickaway-county-25192/pickaway-county-sheriff-6932/,0,0,0
6933,Portage County Sheriff,portage-county-sheriff,approved,False,[u'Police'],25194,"8240 Infirmary Road,  Ravenna, Ohio 44266",,,,(330) 678-7012,(330)298-2110,http://www.co.portage.oh.us,,,,,False,http://www.co.portage.oh.us/sheriff.htm#contact,,,,/agency/portage-county-25194/portage-county-sheriff-6933/,0,0,0
6934,Preble County Sheriff,preble-county-sheriff,approved,False,[u'Police'],25195,"1139 Preble Drive
Eaton, Ohio 45320",,Info@preblecountysheriff.org,,(937) 456-6301,(937) 456-2524,http://www.preblecountysheriff.org,,,,,False,http://www.preblecountysheriff.org/contact-us/,,,,/agency/preble-county-25195/preble-county-sheriff-6934/,0,0,0
6939,Scioto County Sheriff,scioto-county-sheriff,approved,False,[u'Police'],25200,"Scioto County Sheriff's Office
1025 Sixteenth Street
Portsmouth, Ohio 45662",,scso@sciotocountysheriff.com,,740-355-8269,740-355-8237,http://www.sciotocountysheriff.com/,,,,,False,http://www.sciotocountysheriff.com/,,,,/agency/scioto-county-25200/scioto-county-sheriff-6939/,0,0,0
6940,Seneca County Sheriff,seneca-county-sheriff,approved,False,[u'Police'],25201,"3040 S. State Route 100
Tiffin, Ohio 44883",,,,(419) 447-3456,(419) 447-5746,http://www.senecacountyso.org/,,,,,False,http://www.senecacountyso.org/,,,,/agency/seneca-county-25201/seneca-county-sheriff-6940/,0,0,0
6942,Summit County Sheriff,summit-county-sheriff,approved,False,[u'Police'],25203,"53 University Ave. 
Akron, Ohio 44308",,,,330-643-2154,330-434-2701,https://sheriff.summitoh.net,,,,,False,https://sheriff.summitoh.net/index.php/contact,,,,/agency/summit-county-25203/summit-county-sheriff-6942/,0,0,0
6943,Tuscaraws County Sheriff,tuscaraws-county-sheriff,approved,False,[u'Police'],25205,"Tuscarawas County Sheriff's Office
2295 Reiser Ave. S.E.
New Philadelphia, OH 44663",,sheriff@co.tuscarawas.oh.us,,330-339-2000,330-339-4432,http://www.co.tuscarawas.oh.us,,,,,False,http://www.co.tuscarawas.oh.us/TCSO/contact.html,,,,/agency/tuscarawas-county-25205/tuscaraws-county-sheriff-6943/,0,0,0
6946,Sarasota Police Department,sarasota-police-department,approved,False,[],10369,"2099 Adams Lane
Sarasota FL 34237",,,,941-954-7045,941-954-7047,,,,,,False,http://www.sarasotapd.org/home,,,,/agency/sarasota-10369/sarasota-police-department-6946/,34,0.0,66.66666666666666
6941,Shelby County Sheriff,shelby-county-sheriff,approved,False,[u'Police'],25202,"555 Gearhart Road
Sidney, OH 45365",,info@shelbycountysheriff.com,,(937) 498-1111,(937) 498-7845,http://co.shelby.oh.us/sheriffs-office,,,,,False,http://co.shelby.oh.us/sheriffs-office/about-the-sheriffs-office,,,,/agency/shelby-county-25202/shelby-county-sheriff-6941/,30,0.0,0.0
6921,Medina County Sheriff,medina-county-sheriff,approved,False,[u'Police'],25129,"555 Independence Dr, Medina, OH 44256",,tpmiller@medinaco.org,,(330) 725-0028,(330) 764-8123,http://www.medinasheriff.com/,,,,,False,http://www.medinasheriff.com/,,,,/agency/medina-county-25129/medina-county-sheriff-6921/,3,0.0,0.0
6945,Sarasota County Sheriff's Office,sarasota-county-sheriffs-office,approved,False,[],10460,"2071 Ringling Blvd
Sarasota, FL 34237",,srqsher@scgov.net,,941-861-5800,,,,,,,False,http://www.sarasotasheriff.org,,,,/agency/sarasota-county-10460/sarasota-county-sheriffs-office-6945/,22,16.666666666666664,66.66666666666666
6958,Amherst Police Department,amherst-police-department,approved,False,[],23107,"Marjory Jaeger
Amherst Town Clerk
5583 Main Street
Williamsville, New York 14221",,mjaeger@amherst.ny.us,,716-689-1311,,,,,,,False,http://www.amherst.ny.us/govt/govt_dept.asp?dept_id=dept_16&menu_id=menu_00,,,,/agency/amherst-23107/amherst-police-department-6958/,8,0.0,100.0
6962,Jefferson Davis Police Jury,jefferson-davis-police-jury,approved,False,[],16096,"304 State Street
Jennings, LA",,,,(337) 824-4792,(337) 824-8908,,,,,,False,,,,,/agency/jefferson-davis-county-16096/jefferson-davis-police-jury-6962/,0,0,0
6959,"Department of Justice, Department of Justice, Office of Justice Programs",department-of-justice-department-of-justice-office-of-justice-programs,approved,False,[],10,"Office of Justice Programs
810 Seventh Street, NW · Washington, DC 20531",,askojp@ncjrs.gov,,202-307-0703,,,,,,,False,http://ojp.gov/,,,,/agency/united-states-of-america-10/department-of-justice-department-of-justice-office-of-justice-programs-6959/,0,0,0
1067,Berkley Public Library,berkley-public-library,approved,False,"[u'Library, Public']",464,"Berkley Public Library
3 North Main Street
Berkley, MA 02779-1311",,bills@sailsinc.org,berpl@sailsinc.org,(508) 822-3329,(508) 824-2471,,,,,,False,http://www.berkleylibrary.org,,,,/agency/berkley-464/berkley-public-library-1067/,1,0.0,0.0
6964,Los Angeles World Airports,los-angeles-world-airports,approved,False,[],358,"Los Angeles World Airports
1 World Way, Los Angeles, CA 90045",,,,855-463-5252,,,,,,,False,http://www.lawa.org/,,,,/agency/los-angeles-county-358/los-angeles-world-airports-6964/,94,0.0,100.0
6970,"County Attorney, New Hanover County",county-attorney,approved,False,[],4629,"County Attorney
County Attorney
New Hanover County
230 Government Center Drive, Suite 125
Wilmington, NC 28403",,shuffman@nhcgov.com,,910-798-7154,910-798-7157,,,,,,False,http://legalinsurance.nhcgov.com/about-us/staff/,,,,/agency/new-hanover-county-4629/county-attorney-6970/,0,0,0
6969,Public Employee Retirement Administration Commission (PERAC),public-employee-retirement-administration-commission-perac,approved,False,[],1,"5 Middlesex Avenue
Suite 304
Somerville, MA 02145",,,,617-666-4446,617-628-4002,,,,,,False,http://www.mass.gov/perac/,,,,/agency/massachusetts-1/public-employee-retirement-administration-commission-perac-6969/,10,0.0,0.0
6956,School,school,rejected,False,[],28223,,,,,,,,,,,,False,,,,,/agency/washington-28223/school-6956/,0,0,0
6655,Sabine Parish Sheriff's Office,sabine-parish-sheriffs-office,approved,False,[u'Police'],16110,"400 Capitol St. PO Box 1440 
Many, LA",,richardsonspso@att.net,,(318) 256-9241,318.256.3409,,,,,,False,http://build.sabinesheriff.org/telephone/,,,,/agency/sabine-county-16110/sabine-parish-sheriffs-office-6655/,18,0.0,100.0
6963,Parish of Ascension,parish-ascension,approved,False,[],426,"Parish of Ascension
615 E. Worthey St.
Gonzales, LA 70737",,lkenyon@apgov.us,,225-450-1138,225-450-1145,,,,,,False,,,,,/agency/ascension-parish-426/parish-ascension-6963/,11,0.0,0.0
6952,Fairhaven Town Clerk,fairhaven-town-clerk,approved,False,[],516,"Town Hall
40 Center Street
Fairhaven, MA 02719",,,,508-979-4025,508-979-4079,,,,,,False,http://www.fairhaven-ma.gov/Pages/FairhavenMA_TownClerk/index,,,,/agency/fairhaven-516/fairhaven-town-clerk-6952/,2,0.0,0.0
6954,Fall River City Clerk,fall-river-city-clerk,approved,False,[],261,"One Government Center, Room 227, Fall River, MA 02722",,city_clerks@fallriverma.org,,508-324-2220,508-324-2211,,,,,,False,http://www.fallriverma.org/index.php?option=com_content&view=article&id=210&Itemid=694,,,,/agency/fall-river-261/fall-river-city-clerk-6954/,18,0.0,0.0
6953,Berkley Town Clerk,berkley-town-clerk,approved,False,[],464,"Town of Berkley
One North Main Street
Berkley, MA 02779",,berkleybos@yahoo.com,,508-822-3348,508-828-6755,,,,,,False,http://www.townofberkleyma.com/pages/berkleyma_clerk/index,,,,/agency/berkley-464/berkley-town-clerk-6953/,0,100.0,0.0
6948,Dartmouth Town Clerk,dartmouth-town-clerk,approved,False,[],497,"400 Slocum Road
Room 203
Dartmouth, MA 02747",,,,508-910-1800,508-910-1894,,,,,,False,http://www.town.dartmouth.ma.us/town-clerk,,,,/agency/dartmouth-497/dartmouth-town-clerk-6948/,0,0.0,0.0
6949,Somerset Town Clerk,somerset-town-clerk,approved,False,[],654,,,,,508-646-2818,508-646-2802,,,,,,False,http://www.townofsomerset.org/town-clerk,,,,/agency/somerset-654/somerset-town-clerk-6949/,42,50.0,0.0
6955,Guilderland Police,guilderland-police,approved,False,[],22919,"5209 Western Turnpike, Altamont, NY 12009",,lawlorc@guilderlandpd.org,,518-356-1980,518-356-4668,,,,,,False,http://www.guilderlandpd.org/,,,,/agency/guilderland-22919/guilderland-police-6955/,0,0,0
6951,Texas A&M Agrilife,texas-m-agrilife,approved,False,[],109,"Lauren Schroeder
Risk & Compliance Manager
2147 TAMU
College Station, Texas 77843-2147",,openrecords@ag.tamu.edu,,(979) 458-3289,979-845-1945,http://agrilife.org/required-links/orpi/,,,,,False,,,,,/agency/texas-109/texas-m-agrilife-6951/,19,0.0,0.0
6957,Washington School District,washington-school-district,approved,False,[],28223,"311 Allison Avenue
Washington, PA  15301",,,,724-223-5112,724-223-5024,,,,,,False,http://www.washington.k12.pa.us,,,,/agency/washington-28223/washington-school-district-6957/,19,0.0,0.0
6960,Kemper County Sheriff,kemper-county-sheriff,approved,False,[],19483,"Kemper-Neshoba Regional Correctional Facility 
374 Stennis Industrial Pard Road 
Dekalb, MS 39328",,info@kempercountysheriff.com,,601-743-5767,601-743-2222,http://www.kempercountysheriff.com/page.php?id=10,,,,,False,,,,,/agency/kemper-county-19483/kemper-county-sheriff-6960/,0,0.0,0.0
